sudo: unable to resolve host ip-10-100-0-186: Name or service not known
sudo: unable to resolve host ip-10-100-0-186: Name or service not known
2026-09-22T09:50:52.720Z	info	isupipe-benchmarker	SSL接続が有効になっています
2026-09-22T09:51:24.259Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.259Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.259Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.262Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.262Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.270Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.270Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.270Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.270Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.271Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.278Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.278Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.278Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.282Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.288Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.292Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.296Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.296Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:24.301Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.301Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.301Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.301Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.303Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.309Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.315Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.326Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/7564/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:24.326Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.329Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.330Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.342Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.342Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.349Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.349Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.349Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.349Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.352Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.356Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.360Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.367Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.372Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.383Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.383Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.383Z	info	staff-logger	scenario/viewer.go:46	change icon
2026-09-22T09:51:24.393Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.394Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.400Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.406Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.411Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.411Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.411Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.411Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.413Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.418Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.421Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:24.423Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.433Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.442Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.442Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.450Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.456Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.464Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.464Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.464Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.464Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.467Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.477Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.484Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.492Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.496Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.496Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.496Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.496Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.501Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.507Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.507Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.507Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.507Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.509Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:24.511Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.512Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.512Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.512Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.512Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.515Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.522Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/7724/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:24.525Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.529Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.534Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.541Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.548Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.548Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.558Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.564Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.564Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.564Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.564Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.571Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.578Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.587Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.591Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.591Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.591Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.591Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.591Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.597Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.601Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.609Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.615Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.617Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.617Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:24.622Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.622Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.622Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.622Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.622Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.627Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.632Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.633Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.638Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.642Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.647Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.655Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.658Z	warn	staff-logger	scenario/viewer.go:178	viewer_spam: failed to post livecomment (moderated spam): benchmark-application: [一般エラー] POST /api/livestream/8315/livecomment へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:400, actual:201)

2026-09-22T09:51:24.662Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.663Z	info	staff-logger	scenario/viewer.go:76	visit user profile
2026-09-22T09:51:24.663Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.671Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.676Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.682Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.687Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.697Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.697Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.697Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.697Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.699Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.704Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.704Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.712Z	info	staff-logger	scenario/viewer.go:90	get livestream stats
2026-09-22T09:51:24.720Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.729Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.735Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.741Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.741Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.751Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.758Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.762Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.769Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.769Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.769Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.769Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.769Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.776Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.784Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.797Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.805Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.815Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.819Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.824Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.824Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
2026-09-22T09:51:24.824Z	info	staff-logger	scenario/viewer.go:56	visit top
2026-09-22T09:51:24.824Z	info	staff-logger	scenario/viewer.go:64	get livestream
2026-09-22T09:51:24.824Z	info	staff-logger	scenario/viewer.go:83	visit livestream
2026-09-22T09:51:24.830Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.838Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.841Z	warn	staff-logger	scenario/streamer.go:91	reserve: failed to reserve: benchmark-application: [一般エラー] POST /api/livestream/reservation へのリクエストに対して、期待されたHTTPステータスコードが確認できませんでした (expected:201, actual:400)

2026-09-22T09:51:24.842Z	info	staff-logger	scenario/streamer.go:48	change icon
2026-09-22T09:51:24.844Z	info	staff-logger	scenario/viewer.go:32	basic viewer scenario
